-0.396400,-0.289000,-0.065190,-1.000000,0.000000,0.000000
0.430300,0.105400,0.891400,0.072640,0.988400,0.133400
0.462000,0.104900,-0.857700,0.492700,0.838500,-0.232500
-0.315500,-0.439500,0.835100,-0.230800,0.004877,0.973000
-0.452900,0.105200,-0.871300,-0.339900,0.932800,-0.119900
0.426400,0.105500,0.015060,0.049830,0.998600,0.016580
0.010040,-0.450600,-0.667100,0.000000,-1.000000,0.000000
0.295900,-0.450600,0.446400,0.000000,-1.000000,0.000000
-0.472400,0.104400,0.478200,-0.362600,-0.931900,0.000121
0.361100,-0.450600,-0.180600,0.000000,-1.000000,0.000000
-0.115400,0.105900,0.877800,0.000000,1.000000,0.000000
-0.470300,0.105800,-0.371100,-0.110600,0.993900,0.000000
-0.185600,-0.450600,0.356100,0.000000,-1.000000,0.000000
0.005023,-0.003107,-0.835400,0.000000,0.000000,1.000000
0.395400,-0.063300,-0.431300,1.000000,0.000000,0.000000
0.155500,-0.253900,0.835400,0.000000,0.000000,-1.000000
-0.396400,-0.319100,-0.526600,-1.000000,0.000000,0.000000
0.396400,-0.013140,0.456400,1.000000,0.000000,0.000000
-0.050150,-0.450600,-0.245800,0.000000,-1.000000,0.000000
0.384900,-0.313700,-0.782200,0.890600,0.000000,-0.454700
-0.421300,0.103900,0.065220,0.000000,-1.000000,0.000000
0.095300,-0.450600,0.110400,0.000000,-1.000000,0.000000
0.394400,-0.243900,0.130400,-1.000000,0.000000,0.000000
-0.387400,-0.098400,0.771900,0.933800,0.000000,-0.357700
-0.245800,-0.263900,-0.837400,0.000000,0.000000,-1.000000
-0.394400,-0.193700,0.275900,1.000000,0.000000,0.000000
0.285900,-0.450600,-0.501600,0.000000,-1.000000,0.000000
-0.001453,-0.460100,0.610300,0.154600,-0.848300,-0.506400
0.392700,-0.439400,0.752500,-0.982600,0.097800,-0.157700
-0.396400,-0.319100,0.561800,-1.000000,0.000000,0.000000
0.394400,-0.133500,-0.145400,-1.000000,0.000000,0.000000
-0.394400,-0.038210,-0.626900,1.000000,0.000000,0.000000
0.396400,-0.143500,0.722300,1.000000,0.000000,0.000000
-0.130400,-0.203700,0.837400,0.000000,0.000000,1.000000
-0.181500,-0.449600,0.030380,-0.001112,1.000000,0.000215
-0.341100,-0.450600,-0.285900,0.000000,-1.000000,0.000000
0.155500,0.062100,0.835400,0.000000,0.000000,-1.000000
-0.396400,-0.143500,-0.295900,-1.000000,0.000000,0.000000
0.105300,-0.263900,-0.837400,0.000000,0.000000,-1.000000
-0.394400,-0.439400,0.180600,0.993400,0.115000,0.000000
0.260800,-0.053260,-0.835400,0.000000,0.000000,1.000000
0.466400,0.103900,-0.250800,0.004324,-1.000000,0.000000
-0.392400,-0.450000,-0.760200,-0.582200,-0.804500,-0.118100
-0.381700,0.105500,0.911300,-0.028840,0.983200,0.180400
