-0.349400,0.096770,0.047990,0.621100,0.365900,-0.693100
0.262900,-0.343900,-0.892500,0.513100,-0.457500,-0.726300
0.281800,-0.334500,0.882700,0.605000,-0.304400,0.735800
0.342500,-0.343400,-0.064460,0.842800,-0.538200,0.000000
-0.392700,0.081510,-0.751700,-0.506000,0.862400,-0.015010
-0.377900,0.076230,0.840800,-0.799700,0.452100,0.395000
0.344100,0.085240,0.408400,-0.101700,0.994800,-0.000001
-0.128900,-0.346500,0.419100,0.000000,-1.000000,0.000000
-0.204200,-0.346500,-0.354600,0.000000,-1.000000,0.000000
0.376000,0.085660,-0.472800,0.087490,0.996200,0.000000
-0.225100,-0.346300,-0.901300,-0.020430,-0.998200,-0.056580
0.043000,0.086240,-0.945700,0.000000,0.999700,-0.022400
-0.182300,-0.340700,0.921300,-0.028370,-0.514500,0.857000
0.075590,0.085570,0.945700,-0.000019,0.999400,0.034640
0.332300,-0.346400,0.451400,0.059530,-0.998200,0.000000
0.376000,0.085990,-0.032230,0.087450,0.996200,0.000000
-0.344500,-0.338400,0.046580,-0.952200,-0.305600,0.000000
0.204200,-0.346500,-0.462100,0.000000,-1.000000,0.000000
-0.399900,-0.042500,0.440600,-0.998200,-0.059140,0.000000
-0.320700,0.063560,-0.354600,0.999700,0.026440,0.000210
0.400700,0.021550,0.772800,0.994800,0.003577,0.101900
0.386600,0.032230,-0.829600,0.924400,0.003698,-0.381300
0.010780,-0.308600,0.064510,0.000000,1.000000,0.000000
-0.374600,-0.225600,-0.623300,-0.978100,-0.208200,0.000035
0.387400,-0.153900,0.193500,0.989000,-0.147900,0.002534
-0.361900,-0.278600,0.655600,-0.966900,-0.255100,0.000000
-0.053720,-0.346500,-0.634000,0.000000,-1.000000,0.000000
0.053770,-0.309600,0.666300,0.000000,1.000000,0.000000
0.386500,-0.162900,-0.300000,0.987300,-0.158700,0.000000
0.384700,-0.171700,-0.612500,0.982300,-0.187200,0.005175
-0.385000,-0.171800,-0.193400,-0.986000,-0.166700,0.000015
-0.246000,-0.053630,-0.964100,-0.347700,-0.073640,-0.934700
0.053750,-0.346500,-0.214900,0.000000,-1.000000,0.000000
-0.171900,-0.064420,0.976800,-0.009283,-0.079000,0.996800
0.021520,-0.214800,-0.954800,0.008668,-0.202600,-0.979200
0.053760,-0.225100,0.953200,-0.000056,-0.210200,0.977700
-0.366100,-0.262200,0.304400,-0.970100,-0.242800,0.000084
0.107500,-0.346500,0.311700,0.000000,-1.000000,0.000000
0.300500,-0.190300,0.655600,-0.983500,0.180700,0.000000
0.266100,-0.096200,0.951700,0.429300,-0.106700,0.896800
0.225300,-0.074690,-0.968300,0.244500,-0.087760,-0.965700
-0.150400,-0.346500,-0.107500,0.000000,-1.000000,0.000000
-0.398700,-0.059710,0.207800,-0.996800,-0.079750,-0.000000
-0.366700,-0.149500,0.842600,-0.889300,-0.148600,0.432400
-0.320800,0.063740,0.623300,0.998700,0.050910,0.000000
0.320700,0.055700,-0.247200,-1.000000,-0.005378,0.000047
0.320800,0.063740,0.182700,-0.998700,0.050440,-0.000097
0.391300,-0.128100,0.462100,0.993400,-0.114900,0.000000
-0.390200,-0.138700,-0.419100,-0.990100,-0.140500,0.000015
0.161200,-0.308600,-0.677000,0.000000,1.000000,0.000000
0.247200,-0.346500,0.139700,0.000000,-1.000000,0.000000
0.310900,-0.124200,-0.063580,-0.992000,0.126000,0.000000
-0.182700,-0.346500,0.193500,0.000000,-1.000000,0.000000
-0.304800,0.302500,-0.001502,0.246800,0.957000,-0.152200
-0.376500,-0.145100,-0.821100,-0.929600,-0.143800,-0.339300
-0.161200,-0.346500,0.709300,0.000000,-1.000000,0.000000
-0.319700,-0.021860,-0.580300,0.998800,0.048640,-0.002634
-0.010750,-0.309100,-0.429900,-0.007710,0.999800,-0.015520
-0.402100,0.042890,-0.161200,-1.000000,0.009040,0.000000
-0.313200,-0.107800,0.021510,0.993700,0.112100,0.005053
0.372000,-0.182000,-0.815200,0.921900,-0.178500,-0.343800
0.247100,-0.308700,-0.257900,-0.093040,0.995700,0.000000
-0.297500,-0.205700,0.483600,0.979600,0.201100,0.000000
-0.236400,-0.346500,-0.558800,0.000000,-1.000000,0.000000
0.327800,0.080500,0.601800,-0.544700,0.838600,-0.000029
0.342700,-0.343600,-0.720000,0.799700,-0.600400,-0.001919
0.320900,0.016810,-0.654000,-1.000000,0.008308,0.000000
-0.042970,-0.346500,-0.838200,0.000000,-1.000000,0.000000
-0.322400,-0.346500,-0.204200,-0.007433,-1.000000,0.000000
0.250900,0.072460,0.876400,-0.479800,0.331400,-0.812400
0.161200,-0.309600,0.505100,-0.005103,1.000000,0.002547
0.161200,-0.346500,-0.042970,0.000000,-1.000000,0.000000
-0.323800,0.076320,0.326000,0.858100,0.513400,0.000179
-0.332500,-0.346300,-0.752200,-0.057960,-0.998300,-0.001181
0.225700,-0.346500,0.709300,0.000000,-1.000000,0.000000
-0.132500,0.077430,-0.903000,-0.008988,0.597700,0.801700
0.370400,-0.170900,0.825200,0.925000,-0.160000,0.344500
0.295400,-0.216200,0.333200,-0.979400,0.202000,0.000000
0.315200,-0.086380,-0.472800,-0.995400,0.095960,0.000000
-0.329500,-0.331000,0.823200,-0.851200,-0.308700,0.424400
-0.394300,-0.107100,0.634100,-0.993400,-0.115000,0.000000
-0.157600,-0.179700,-0.881400,0.018720,0.154500,0.987800
-0.096700,0.086070,0.924300,0.000002,0.997300,-0.073330
-0.096700,-0.187100,0.879500,0.000000,0.184100,-0.982900
0.215200,0.079330,-0.896700,-0.230000,0.686200,0.690100
-0.032210,-0.064830,-0.895800,0.002576,0.089940,0.995900
0.367700,-0.255900,-0.440600,0.971100,-0.238700,0.000008
0.107500,-0.346500,0.849000,0.000000,-1.000000,0.000000
-0.295400,-0.216200,0.150500,0.979400,0.202200,0.000044
-0.300900,0.086070,-0.892000,-0.023450,0.999600,-0.017620
-0.236400,-0.346500,0.548100,0.000000,-1.000000,0.000000
-0.350000,-0.321000,-0.429900,-0.956300,-0.292400,-0.000004
0.000023,-0.054080,0.896300,0.000000,0.069730,-0.997600
0.317900,-0.054220,0.311700,-0.997600,0.069840,0.000000
0.161200,-0.215600,-0.873400,-0.005437,0.202500,0.979300
-0.032210,-0.309600,0.236500,0.000000,1.000000,-0.000000
-0.291300,-0.235100,-0.071580,0.976300,0.216300,0.000299
-0.269800,0.059350,0.957000,-0.438200,0.063180,0.896600
0.397800,-0.067040,0.634100,0.997400,-0.071850,0.002415
0.367400,-0.255800,0.064490,0.971100,-0.238700,0.000000
0.400500,-0.031880,0.085990,0.999200,-0.039660,-0.002592
-0.254800,-0.202800,0.939200,-0.394600,-0.188500,0.899300
-0.171900,-0.346500,-0.752200,0.000000,-1.000000,0.000000
0.000015,-0.346500,0.526600,0.000000,-1.000000,0.000000
-0.193400,-0.308600,0.043020,0.000000,1.000000,0.000000
-0.339300,-0.345500,0.433500,-0.260800,-0.965400,0.000000
-0.042970,-0.346500,0.816800,0.000000,-1.000000,0.000000
0.401000,-0.021220,-0.139700,0.999200,-0.040150,0.002589
-0.312900,-0.107700,0.333200,0.993400,0.114400,0.000000
-0.316300,-0.075710,-0.290100,0.995900,0.090330,0.010360
0.401000,-0.021230,-0.365400,0.999100,-0.042750,-0.000013
-0.401200,0.063470,-0.483600,-0.992900,0.118900,0.000000
0.107500,-0.346500,-0.816700,0.000000,-1.000000,0.000000
0.346300,-0.330600,0.601800,0.943400,-0.331600,0.000000
0.322400,-0.346500,-0.569600,0.007305,-1.000000,0.000000
0.344500,-0.338400,0.257900,0.953500,-0.301400,0.005182
0.376200,-0.218000,-0.161200,0.978200,-0.207600,0.000000
-0.318600,-0.043460,0.752700,0.997700,0.058970,-0.034470
0.118200,-0.096240,0.973200,-0.000052,-0.089380,0.996000
-0.291900,-0.234200,-0.329600,0.980900,0.194600,0.000024
-0.327700,0.080810,0.480000,0.591300,0.806400,0.000074
-0.075210,-0.346500,-0.279400,0.000000,-1.000000,0.000000
-0.399300,-0.052120,-0.698500,-0.997600,-0.068750,0.000000
-0.010730,-0.346500,-0.075210,0.000000,-1.000000,0.000000
0.233100,-0.202100,0.859100,-0.500100,0.201500,-0.842200
-0.297800,-0.205900,-0.505100,0.975800,0.218800,0.000000
-0.332500,-0.346300,0.193500,-0.058140,-0.998300,-0.000022
0.293300,-0.226300,0.515800,-0.978500,0.206000,0.000000
-0.225600,-0.308600,0.322400,0.000000,1.000000,0.000000
-0.317400,-0.064980,-0.128900,0.995500,0.095100,0.000000
0.282300,-0.076040,-0.839900,-0.767700,0.088020,0.634800
0.085990,-0.075070,-0.975300,0.000000,-0.087320,-0.996200
-0.365400,0.086240,0.193400,-0.011960,0.999900,0.000000
-0.286800,-0.214800,-0.918300,-0.556000,-0.205600,-0.805300
-0.309700,-0.025360,-0.800900,0.926600,0.047120,0.373200
0.397800,-0.067040,-0.730700,0.994300,-0.106900,-0.000009
0.236400,-0.346500,0.354700,0.000000,-1.000000,0.000000
0.064510,-0.308600,-0.580300,0.000000,1.000000,0.000000
-0.300900,-0.074700,0.933300,-0.577600,-0.086870,0.811700
0.118200,-0.346500,-0.333100,0.000000,-1.000000,0.000000
0.356500,-0.296100,0.730800,0.956800,-0.290800,0.000000
