-0.438200,-0.099020,-0.015410,-0.314300,-0.554800,0.770400
0.970800,-0.088120,0.219700,0.995800,0.076560,0.050510
0.094420,-0.006543,-0.964200,0.434100,0.587400,-0.683000
-0.336400,-0.017270,0.906400,0.220600,-0.243500,0.944500
0.336900,-0.219700,-0.239300,-0.344700,-0.876900,0.335100
0.309500,-0.193500,0.469200,-0.010010,-0.266000,0.963900
-0.868800,0.419100,-0.186000,-0.164100,-0.011420,-0.986400
-0.916100,0.040020,0.189300,-0.108000,-0.733400,0.671100
-0.759000,0.046050,-0.553000,0.266600,0.113500,-0.957100
0.046880,0.035830,0.089070,-0.133700,0.832700,0.537300
0.533200,0.058070,0.097500,-0.036950,-0.981500,0.187600
-0.142900,-0.059770,0.493100,-0.063340,0.983600,-0.169100
0.047860,-0.060010,-0.526200,-0.251300,0.965500,0.067930
-0.787500,-0.036540,-0.173200,-0.229200,-0.959100,-0.166200
0.672100,-0.264200,0.170000,-0.073640,-0.848200,0.524600
0.003587,-0.265400,0.253400,-0.323800,-0.275200,0.905200
0.032570,-0.110700,-0.205100,-0.084530,-0.977000,-0.195700
0.298700,-0.169400,0.087120,-0.002535,-0.999500,0.031260
-0.590200,0.211900,-0.125000,0.796500,0.559600,-0.229100
-0.194400,0.051420,-0.083340,0.061420,0.878000,-0.474600
0.726700,-0.002745,0.261400,-0.020760,0.572400,0.819700
0.096040,-0.067410,0.406900,0.064690,0.996900,0.045510
-0.090460,-0.163100,0.013070,-0.141100,-0.988400,0.055680
-0.168300,-0.037360,0.733900,0.727900,0.368000,0.578600
0.255500,-0.060160,-0.398000,0.123000,0.990400,0.063310
0.159500,-0.026570,-0.738800,0.263500,0.964600,0.008394
0.277200,0.057830,0.034680,0.037880,0.980800,-0.191100
-0.550900,-0.015030,-0.194500,-0.068250,-0.170000,0.983100
-0.810200,0.190600,-0.174600,0.044870,-0.028700,-0.998600
0.709400,-0.078360,0.055590,0.246600,-0.195800,-0.949100
-0.728800,0.024640,0.029250,0.320900,-0.849100,0.419700
0.496500,-0.134100,0.188000,-0.116200,-0.833500,0.540200
0.231500,-0.077390,-0.123700,-0.203700,0.968500,0.142900
0.261400,-0.083100,0.279100,0.241400,0.960900,0.135500
-0.681800,0.033560,-0.344500,0.017900,0.997200,0.072030
-0.123100,-0.108600,0.246000,-0.278300,0.893800,-0.351800
-0.259100,-0.136700,-0.111800,0.037660,-0.827500,-0.560200
0.106900,-0.170800,0.028550,-0.001214,-0.999700,0.025030
-0.336000,-0.064090,0.632700,-0.541500,-0.033530,-0.840000
0.462800,-0.098080,-0.000888,0.386400,-0.080710,-0.918800
0.502900,-0.126000,-0.218500,0.950100,0.196900,0.241800
-0.366900,0.017050,-0.156800,-0.147600,-0.536500,0.830900
-0.248500,-0.059070,0.060290,0.265400,0.190900,-0.945100
-0.021420,-0.065590,-0.708000,-0.384600,-0.064560,0.920800
-0.015230,0.022200,-0.081940,-0.215600,-0.581300,0.784600
0.131700,-0.262100,-0.211300,0.528600,-0.844800,0.083240
0.385100,0.006732,0.187900,0.184100,-0.549700,-0.814800
-0.702300,0.345100,-0.148900,0.760000,0.648800,-0.037620
0.096320,-0.118500,0.231000,-0.104800,-0.989200,0.102200
0.810400,-0.148500,0.199600,-0.096950,0.981700,-0.164000
0.212800,-0.043850,-0.568400,0.069720,0.994300,0.080500
0.180100,-0.208600,0.359300,-0.425600,-0.729200,-0.535800
-0.899100,0.028320,0.023380,-0.135100,-0.990300,0.033660
0.843100,0.008493,0.143400,0.521900,0.731300,-0.439100
0.074140,-0.077690,-0.363400,-0.095210,0.980600,0.171500
-0.692000,0.088260,-0.138000,-0.304600,-0.013200,0.952400
